Id,SalePrice
2734,135991.18432768717
2735,131738.99750810364
2736,143701.71602842587
2737,120251.66235872945
2738,132103.19310694162
2739,154966.74202887443
2740,134167.4205021273
2741,144849.73497253808
2742,150310.57847007457
2743,150647.60724686383
2744,140449.81245086694
2745,138952.5549031336
2746,128997.53761803861
2747,144264.70966791557
2748,121954.04735866858
2749,133508.39310543638
2750,125652.83239786084
2751,129327.29349334701
2752,234959.43081934407
2753,147915.3604500701
2754,176200.27745517206
2755,122989.53583064233
2756,80880.38686828988
2757,73667.55434921148
2758,90020.82333726331
2759,171242.78105212067
2760,135852.3643489682
2761,146518.64425195692
2762,140212.38221621164
2763,172421.95331015234
2764,167099.00442023782
2765,268329.9625130746
2766,137510.10736415445
2767,89937.07030150898
2768,136792.18526469558
2769,120337.82440575666
2770,158081.30560489066
2771,116124.61315934769
2772,122471.51671854392
2773,137379.9256169258
2774,134844.97752314477
2775,131835.99538472455
2776,143093.21354455018
2777,164322.9349378551
2778,137679.24346082855
2779,127408.24482136486
2780,110815.78344342016
2781,100524.2215541468
2782,101397.60585217788
2783,102895.05605637355
2784,126891.24720438101
2785,128724.21932092325
2786,64323.56331583035
2787,120480.22779455781
2788,83012.93192887488
2789,201609.39451946944
2790,89427.00527237011
2791,119769.29978119626
2792,64694.6910328382
2793,149022.35327987195
2794,89904.45657587807
2795,113219.77801730054
2796,100233.60922253793
2797,168350.5407252302
2798,118608.91308230015
2799,125207.00499058787
2800,81234.53262572327
2801,113663.28557061784
2802,134294.34980979297
2803,144079.08474485495
2804,144084.7865762602
2805,92813.95897974538
2806,97489.70970743321
2807,152747.28358117703
2808,146765.22874805648
2809,128627.0139560444
2810,138704.36522296348
2811,157389.46934659805
2812,142777.27571650743
2813,149066.4375372412
2814,151790.33316129693
2815,92061.46947318013
2816,232510.26515988147
2817,137612.21101064942
2818,123712.56124146823
2819,184311.34458303193
2820,137314.4624542529
2821,109512.24106086306
2822,172524.986260541
2823,222643.7016186752
2824,175547.11033034898
2825,153429.34283943888
2826,129720.92494249604
2827,138789.77678720438
2828,200284.9503153163
2829,168103.01322698322
2830,229222.076633944
2831,190603.06116749663
2832,198574.12630578407
2833,265921.67047929874
2834,214266.05686334087
2835,211219.62694957317
2836,190414.39785611434
2837,163360.63081214196
2838,143922.16730460597
2839,169081.39858269924
2840,197600.1085149611
2841,208147.55717584974
2842,216851.63576986545
2843,146064.23718875847
2844,154584.11271501496
2845,120899.95603730781
2846,217318.09298342577
2847,189191.35148002923
2848,204956.65129373103
2849,207789.45860167136
2850,278396.99742406234
2851,242885.15425157265
2852,234568.7852628077
2853,221893.54239277326
2854,138824.97327012444
2855,204460.5280740241
2856,206170.23826281077
2857,190181.59503915225
2858,194689.479030786
2859,130978.1695815943
2860,128181.97724068859
2861,123617.65614774382
2862,193602.21951824016
2863,120490.01171661024
2864,252290.31223231004
2865,142428.99488936228
2866,139678.9299388676
2867,87776.27768272643
2868,115717.21702659364
2869,124285.43833065871
2870,153779.8933981504
2871,113176.59856216711
2872,62714.013502922186
2873,102152.5045521694
2874,139624.24468702613
2875,117506.02269069043
2876,157397.36193917863
2877,145628.53950437333
2878,169545.2028908097
2879,133766.07681895915
2880,107961.21491686847
2881,135290.79778298002
2882,150170.36280556754
2883,169968.36506092836
2884,194174.58496639933
2885,176292.56291534053
2886,179592.51996092254
2887,109322.78349523887
2888,126181.19154098067
2889,73473.14046991616
2890,86610.38926881562
2891,136963.1896076085
2892,54713.04741076173
2893,106321.74989859076
2894,53025.64265257175
2895,301438.90451858233
2896,284308.5675136996
2897,196228.76421970906
2898,146489.0365013058
2899,232738.56169358816
2900,154914.3144789821
2901,180778.76478449168
2902,181307.9038035847
2903,329870.8113244136
2904,351447.9217405959
2905,106221.24179395796
2906,203283.25686776254
2907,109598.74606605608
2908,122745.42106352901
2909,142054.630087026
2910,81992.2016584537
2911,80347.34823066164
2912,144264.76617624384
2913,83842.17293154
2914,77836.73247501251
2915,77566.0502994251
2916,81008.89757530123
2917,154484.58397225323
2918,113392.92017661876
2919,237237.6227654259
